archivo,año_extraido,mes_extraido,dia,lluvia_mm
10. Registro de lluvia 10-2025.jpg,2025,octubre,24,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,25,19.5
10. Registro de lluvia 10-2025.jpg,2025,octubre,26,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,27,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,28,55.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,29,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,30,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,31,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,1,14.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,2,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,3,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,4,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,5,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,6,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,7,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,8,3.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,9,34.2
12. Registro de lluvia 12-25.jpg,2025,Diciembre,10,1.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,11,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,12,5.2
12. Registro de lluvia 12-25.jpg,2025,Diciembre,13,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,14,10.4
12. Registro de lluvia 12-25.jpg,2025,Diciembre,15,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,16,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,17,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,18,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,19,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,20,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,21,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,22,46.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,23,31.2
12. Registro de lluvia 12-25.jpg,2025,Diciembre,24,19.5
12. Registro de lluvia 12-25.jpg,2025,Diciembre,25,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,26,0.8
12. Registro de lluvia 12-25.jpg,2025,Diciembre,27,8.5
12. Registro de lluvia 12-25.jpg,2025,Diciembre,28,2.5
12. Registro de lluvia 12-25.jpg,2025,Diciembre,29,32.5
12. Registro de lluvia 12-25.jpg,2025,Diciembre,30,36.2
12. Registro de lluvia 12-25.jpg,2025,Diciembre,31,5.5
2. Registro de lluvia 02-2025.jpg,2025,Febrero,1,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,2,5.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,3,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,4,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,5,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,6,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,7,3.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,8,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,9,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,10,0.6
2. Registro de lluvia 02-2025.jpg,2025,Febrero,11,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,12,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,13,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,14,11.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,15,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,16,2.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,17,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,18,19.6
2. Registro de lluvia 02-2025.jpg,2025,Febrero,19,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,20,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,21,2.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,22,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,23,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,24,4.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,25,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,26,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,27,12.2
2. Registro de lluvia 02-2025.jpg,2025,Febrero,28,0.8
2. Registro de lluvia 02-2025.jpg,2025,Febrero,29,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,30,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,31,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,1,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,2,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,3,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,4,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,5,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,6,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,7,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,8,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,9,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,10,4.4
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,11,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,12,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,13,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,14,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,15,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,16,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,17,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,18,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,19,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,20,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,21,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,22,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,23,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,24,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,25,5.4
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,26,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,27,54.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,28,2.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,29,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,30,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,31,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,1,1.5
4. Registro de lluvia 04-2025.jpg,2025,Abril,2,31.3
4. Registro de lluvia 04-2025.jpg,2025,Abril,3,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,4,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,5,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,6,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,7,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,8,63.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,9,10.2
4. Registro de lluvia 04-2025.jpg,2025,Abril,10,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,11,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,12,2.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,13,26.6
4. Registro de lluvia 04-2025.jpg,2025,Abril,14,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,15,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,16,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,17,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,18,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,19,0.4
4. Registro de lluvia 04-2025.jpg,2025,Abril,20,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,21,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,22,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,23,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,24,2.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,25,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,26,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,27,0.5
4. Registro de lluvia 04-2025.jpg,2025,Abril,28,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,29,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,30,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,31,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,1,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,2,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,3,1.5
5. Registro de lluvia 05-2025.jpg,2025,Mayo,4,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,5,3.6
5. Registro de lluvia 05-2025.jpg,2025,Mayo,6,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,7,24.8
5. Registro de lluvia 05-2025.jpg,2025,Mayo,8,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,9,44.8
5. Registro de lluvia 05-2025.jpg,2025,Mayo,10,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,11,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,12,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,13,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,14,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,15,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,16,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,17,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,18,2.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,19,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,20,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,21,25.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,22,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,23,3.2
5. Registro de lluvia 05-2025.jpg,2025,Mayo,24,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,25,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,26,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,27,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,28,58.5
5. Registro de lluvia 05-2025.jpg,2025,Mayo,29,1.5
5. Registro de lluvia 05-2025.jpg,2025,Mayo,30,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,31,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,1,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,2,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,3,28.4
6. Registro de lluvia 06-2025.jpg,2025,Junio,4,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,5,25.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,6,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,7,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,8,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,9,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,10,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,11,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,12,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,13,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,14,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,15,9.2
6. Registro de lluvia 06-2025.jpg,2025,Junio,16,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,17,5.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,18,0.4
6. Registro de lluvia 06-2025.jpg,2025,Junio,19,51.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,20,30.5
6. Registro de lluvia 06-2025.jpg,2025,Junio,21,2.5
6. Registro de lluvia 06-2025.jpg,2025,Junio,22,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,23,43.4
6. Registro de lluvia 06-2025.jpg,2025,Junio,24,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,25,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,26,10.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,27,2.2
6. Registro de lluvia 06-2025.jpg,2025,Junio,28,7.5
6. Registro de lluvia 06-2025.jpg,2025,Junio,29,104.3
6. Registro de lluvia 06-2025.jpg,2025,Junio,30,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,31,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,1,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,2,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,3,10.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,4,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,5,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,6,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,7,9.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,8,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,9,9.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,10,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,11,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,12,9.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,13,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,14,8.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,15,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,16,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,17,17.5
7. Registro de lluvia 07-2025.jpg,2025,Julio,18,10.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,19,10.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,20,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,21,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,22,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,23,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,24,12.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,25,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,26,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,27,10.5
7. Registro de lluvia 07-2025.jpg,2025,Julio,28,41.2
7. Registro de lluvia 07-2025.jpg,2025,Julio,29,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,30,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,31,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,1,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,2,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,3,1.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,4,2.3
2. Registro de lluvias 02-2026.jpg,2026,Febrero,5,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,6,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,7,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,8,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,9,0.4
2. Registro de lluvias 02-2026.jpg,2026,Febrero,10,59.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,11,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,12,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,13,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,14,2.5
2. Registro de lluvias 02-2026.jpg,2026,Febrero,15,2.3
2. Registro de lluvias 02-2026.jpg,2026,Febrero,16,10.5
2. Registro de lluvias 02-2026.jpg,2026,Febrero,17,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,18,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,19,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,20,26.3
2. Registro de lluvias 02-2026.jpg,2026,Febrero,21,9.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,22,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,23,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,24,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,25,2.5
2. Registro de lluvias 02-2026.jpg,2026,Febrero,26,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,27,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,28,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,29,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,30,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,31,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,1,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,2,57.5
registro lluvia 12-20 001.bmp,2020,Diciembre,3,5.0
registro lluvia 12-20 001.bmp,2020,Diciembre,4,22.0
registro lluvia 12-20 001.bmp,2020,Diciembre,5,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,6,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,7,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,8,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,9,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,10,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,11,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,12,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,13,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,14,6.0
registro lluvia 12-20 001.bmp,2020,Diciembre,15,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,16,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,17,6.5
registro lluvia 12-20 001.bmp,2020,Diciembre,18,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,19,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,20,45.0
registro lluvia 12-20 001.bmp,2020,Diciembre,21,6.0
registro lluvia 12-20 001.bmp,2020,Diciembre,22,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,23,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,24,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,25,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,26,5.8
registro lluvia 12-20 001.bmp,2020,Diciembre,27,4.8
registro lluvia 12-20 001.bmp,2020,Diciembre,28,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,29,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,30,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,31,3.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,1,22.3
1. Registro de lluvias 01-2026.jpeg,2026,Enero,2,36.3
1. Registro de lluvias 01-2026.jpeg,2026,Enero,3,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,4,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,5,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,6,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,7,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,8,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,9,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,10,20.2
1. Registro de lluvias 01-2026.jpeg,2026,Enero,11,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,12,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,13,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,14,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,15,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,16,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,17,1.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,18,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,19,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,20,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,21,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,22,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,23,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,24,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,25,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,26,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,27,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,28,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,29,14.7
1. Registro de lluvias 01-2026.jpeg,2026,Enero,30,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,31,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,1,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,2,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,3,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,4,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,5,5.8
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,6,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,7,13.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,8,29.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,9,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,10,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,11,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,12,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,13,2.7
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,14,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,15,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,16,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,17,23.5
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,18,1.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,19,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,20,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,21,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,22,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,23,13.8
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,24,2.5
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,25,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,26,7.2
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,27,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,28,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,29,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,30,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,31,0.0
